v_B,2019-09-24T20:00:01.133Z,3.313226111636708
v_P,2019-09-24T20:00:01.132Z,4.970577864998322
v_O,2019-09-24T20:00:01.132Z,4.966202906485184
c,2019-09-24T20:00:01.131Z,384
l_p,2019-09-24T19:03:01.577Z,79
l_e,2019-09-24T19:03:01.577Z,14
l_s,2019-09-24T19:03:01.576Z,-1
l_t,2019-09-24T19:03:01.575Z,43.3120002746582
l_r,2019-09-24T19:03:01.575Z,7.0097336769104
a_BME,2019-09-24T19:03:00.972Z,984.8273315429688
p,2019-09-24T19:03:00.971Z,900.3557739257812
h,2019-09-24T19:03:00.971Z,52.5400390625
t,2019-09-24T19:03:00.970Z,31.979999542236328
pm1,2019-09-24T19:03:00.370Z,0.6238657236099243
pm25,2019-09-24T19:03:00.369Z,0.8969395160675049
pm10,2019-09-24T19:03:00.358Z,4.004131317138672
pm25_a,2019-09-24T19:02:50.359Z,3.250000238418579
pm1_a,2019-09-24T19:02:50.359Z,2.25
pm10_a,2019-09-24T19:02:50.358Z,3.250000238418579
v_G,2019-09-24T19:00:01.133Z,3.3122885830256052
v_B,2019-09-24T19:00:01.133Z,3.313226111636708
v_P,2019-09-24T19:00:01.132Z,4.961827947972045
v_O,2019-09-24T19:00:01.132Z,4.975265320548114
c,2019-09-24T19:00:01.131Z,460
l_e,2019-09-24T18:03:01.555Z,14
l_p,2019-09-24T18:03:01.554Z,78
l_s,2019-09-24T18:03:01.554Z,-1
l_r,2019-09-24T18:03:01.553Z,6.99080753326416
l_t,2019-09-24T18:03:01.552Z,44.38800048828125
a_BME,2019-09-24T18:03:00.949Z,981.343994140625
p,2019-09-24T18:03:00.949Z,900.7960815429688
h,2019-09-24T18:03:00.948Z,48.6953125
t,2019-09-24T18:03:00.947Z,33.369998931884766
pm1,2019-09-24T18:03:00.359Z,1.6827740669250488
pm25,2019-09-24T18:03:00.358Z,2.22356915473938
pm10,2019-09-24T18:03:00.357Z,6.574258327484131
pm1_a,2019-09-24T18:02:50.370Z,9.75
pm25_a,2019-09-24T18:02:50.369Z,14.583333969116211
pm10_a,2019-09-24T18:02:50.358Z,15.166666030883789
v_B,2019-09-24T18:00:01.134Z,3.313226111636708
v_G,2019-09-24T18:00:01.134Z,3.311726065858944
v_P,2019-09-24T18:00:01.133Z,4.97151535610828
v_O,2019-09-24T18:00:01.132Z,4.965890409448531
c,2019-09-24T18:00:01.132Z,358
l_e,2019-09-24T17:03:01.555Z,14
l_p,2019-09-24T17:03:01.555Z,76
l_s,2019-09-24T17:03:01.554Z,-1
l_r,2019-09-24T17:03:01.553Z,6.983597755432129
l_t,2019-09-24T17:03:01.553Z,42.236000061035156
a_BME,2019-09-24T17:03:00.950Z,972.98388671875
p,2019-09-24T17:03:00.949Z,901.703125
h,2019-09-24T17:03:00.948Z,53.4609375
t,2019-09-24T17:03:00.948Z,31.8700008392334
pm25,2019-09-24T17:03:00.359Z,4.986245155334473
pm1,2019-09-24T17:03:00.359Z,3.355682849884033
pm10,2019-09-24T17:03:00.358Z,38.77090835571289
pm25_a,2019-09-24T17:02:50.359Z,17.750001907348633
pm1_a,2019-09-24T17:02:50.359Z,10.833333015441895
pm10_a,2019-09-24T17:02:50.358Z,19.91666603088379
v_G,2019-09-24T17:00:01.134Z,3.311726065858944
v_P,2019-09-24T17:00:01.133Z,4.972140350181586
v_B,2019-09-24T17:00:01.133Z,3.3130386059144876
v_O,2019-09-24T17:00:01.132Z,4.966515403521837
c,2019-09-24T17:00:01.131Z,358
l_e,2019-09-24T16:03:01.556Z,14
l_p,2019-09-24T16:03:01.555Z,78
l_s,2019-09-24T16:03:01.555Z,-1
l_r,2019-09-24T16:03:01.554Z,6.998017311096191
l_t,2019-09-24T16:03:01.553Z,40.08399963378906
a_BME,2019-09-24T16:03:00.950Z,958.3995971679688
p,2019-09-24T16:03:00.949Z,903.3781127929688
h,2019-09-24T16:03:00.949Z,61.8203125
t,2019-09-24T16:03:00.948Z,27.649999618530273
pm1,2019-09-24T16:03:00.359Z,2.3987576961517334
pm25,2019-09-24T16:03:00.358Z,3.1963651180267334
pm10,2019-09-24T16:03:00.357Z,8.611076354980469
pm1_a,2019-09-24T16:02:50.360Z,11.583333015441895
pm25_a,2019-09-24T16:02:50.359Z,17.333332061767578
pm10_a,2019-09-24T16:02:50.358Z,18.66666603088379
v_G,2019-09-24T16:00:01.134Z,3.3111635486922824
v_B,2019-09-24T16:00:01.134Z,3.312663594470046
v_P,2019-09-24T16:00:01.133Z,4.972765344254891
v_O,2019-09-24T16:00:01.132Z,4.966202906485184
c,2019-09-24T16:00:01.132Z,384
l_e,2019-09-24T15:03:01.555Z,14
l_p,2019-09-24T15:03:01.554Z,77
l_s,2019-09-24T15:03:01.554Z,-1
l_r,2019-09-24T15:03:01.553Z,6.9763875007629395
l_t,2019-09-24T15:03:01.552Z,37.39400100708008
a_BME,2019-09-24T15:03:00.949Z,945.584228515625
p,2019-09-24T15:03:00.949Z,904.6707763671875
h,2019-09-24T15:03:00.948Z,71.767578125
t,2019-09-24T15:03:00.947Z,25.34000015258789
